UF,MUNICIPIO,ESTABELECIMENTO,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,latitude,longitude,address,point
RJ,PORCIUNCULA,MODULO PSF JOAO FRANCISCO BRAZ,RUA ELOI VIEIRA LANNES,2,JOAO FRANCISCO BRAZ,"RUA ELOI VIEIRA LANNES, JOAO FRANCISCO BRAZ, PORCIUNCULA, RJ, BRASIL",-20.97285,-42.03773,"Rua João Francisco Brás, 28390-000, Porciúncula","20 58m 22.26s S, 42 2m 15.828s W"
RJ,PORCIUNCULA,MODULO PSF RURAL SANTA CLARA,FORTALEZA,S/N,ZONA RURAL,"FORTALEZA, ZONA RURAL, PORCIUNCULA, RJ, BRASIL",-20.96378,-42.03863,Porciúncula,"20 57m 49.608s S, 42 2m 19.068s W"
RJ,PORCIUNCULA,UNIDADE DE ATENDIMENTO DR ANTONIO MONTEIRO,RUA SCHUWARTZ VIEIRA,154,CENTRO,"RUA SCHUWARTZ VIEIRA, CENTRO, PORCIUNCULA, RJ, BRASIL",-20.96212,-42.04053,"Rua Schuwartz Vieira, 28390-000, Porciúncula","20 57m 43.632s S, 42 2m 25.908s W"
RJ,PORCIUNCULA,MODULO PSF CRISTO REI,RUA ALEXANDRE BRETHEL,109,CRISTO REI,"RUA ALEXANDRE BRETHEL, CRISTO REI, PORCIUNCULA, RJ, BRASIL",-20.9634,-42.04451,"Rua Alexandre Brethel, 28390-000, Porciúncula","20 57m 48.24s S, 42 2m 40.236s W"
RJ,PORCIUNCULA,MODULO PSF CENTRO,RUA PREFEITO SEBASTIAO RODRIGUES FRANCA,10,CENTRO,"RUA PREFEITO SEBASTIAO RODRIGUES FRANCA, CENTRO, PORCIUNCULA, RJ, BRASIL",-20.9645,-42.04106,"Rua Sebastião Rodrigues França, 28390-000, Porciúncula","20 57m 52.2s S, 42 2m 27.816s W"
RJ,PORCIUNCULA,MODULO PSF SANTA CLARA,RUA PEDRO PINHEIRO,S/N,STA CLARA,"RUA PEDRO PINHEIRO, STA CLARA, PORCIUNCULA, RJ, BRASIL",-20.8225794,-41.9109383,"Rua Pedro Pinheiro, Santa Clara, Porciúncula, Região Geográfica Imediata de Itaperuna, Região Geográfica Intermediária de Campos dos Goytacazes, Rio de Janeiro, Região Sudeste, Brasil","20 49m 21.2858s S, 41 54m 39.3779s W"
RJ,PORCIUNCULA,MODULO PSF PURILANDIA,RUA GERALDINO SILVA,S/N,PURILANDIA,"RUA GERALDINO SILVA, PURILANDIA, PORCIUNCULA, RJ, BRASIL",-20.92945,-41.95606,"Rua Geraldino Silva, 28396-000, Porciúncula","20 55m 46.02s S, 41 57m 21.816s W"
RJ,PORTO REAL,UNIDADE DE SAUDE DA FAMILIA BAIRRO JARDIM DAS ACACIAS,RUA VINTE E DOIS,490,JD DAS ACACIAS,"RUA VINTE E DOIS, JD DAS ACACIAS, PORTO REAL, RJ, BRASIL",-22.44147,-44.31038,"Rua Vinte e Dois, 27570-000, Porto Real","22 26m 29.292s S, 44 18m 37.368s W"
RJ,PORTO REAL,UNIDADE DE SAUDE DA FAMILIA BAIRRO BULHOES,RUA H R PRITCHARD,S/N,BULHOES,"RUA H R PRITCHARD, BULHOES, PORTO REAL, RJ, BRASIL",-22.46435,-44.35674,"Avenida H R Pritchard, Porto Real","22 27m 51.66s S, 44 21m 24.264s W"
RJ,PORTO REAL,UNIDADE DE SAUDE DA FAMILIA BAIRRO NOVO HORIZONTE,RUA DAS FLORES 01,S/N,NOVO HORIZONTE,"RUA DAS FLORES 01, NOVO HORIZONTE, PORTO REAL, RJ, BRASIL",-22.41432,-44.30627,"Rua das Flores, 27570-000, Porto Real","22 24m 51.552s S, 44 18m 22.572s W"
RJ,PORTO REAL,UNIDADE DE SAUDE DA FAMILIA DO BAIRRO CENTRO,AVENIDA DOM PEDRO II,1173,CENTRO,"AVENIDA DOM PEDRO II, CENTRO, PORTO REAL, RJ, BRASIL",-22.41307,-44.29711,"Avenida Dom Pedro II, 27570-000, Porto Real","22 24m 47.052s S, 44 17m 49.596s W"
RJ,PORTO REAL,UNIDADE DE SAUDE DA FAMILIA BAIRRO JARDIM REAL,RUA PASQUINO MARETTI,S/N,JARDIM REAL,"RUA PASQUINO MARETTI, JARDIM REAL, PORTO REAL, RJ, BRASIL",-22.85958,-43.45106,"Rua Porto Real, 21725-250, Rio de Janeiro","22 51m 34.488s S, 43 27m 3.816s W"
RJ,PORTO REAL,UNIDADE DE SAUDE DA FAMILIA BAIRRO SAO JOSE,RUA 7 DE SETEMBRO,S/N,SAO JOSE,"RUA 7 DE SETEMBRO, SAO JOSE, PORTO REAL, RJ, BRASIL",-21.35852,-41.94415,"Rua Sete de Setembro, 7, 28455-000, São José de Ubá","21 21m 30.672s S, 41 56m 38.94s W"
RJ,PORTO REAL,UNIDADE DE SAUDE DA FAMILIA FREITAS SOARES,RUA TRINTA,15,FREITAS SOARES,"RUA TRINTA, FREITAS SOARES, PORTO REAL, RJ, BRASIL",-22.43494,-44.31985,"Rua Trinta e Seis, 27570-000, Porto Real","22 26m 5.784s S, 44 19m 11.46s W"
RJ,QUATIS,UNIDADE BASICA DE FALCAO,RUA MAJ CARVALHO,188,FALCAO,"RUA MAJ CARVALHO, FALCAO, QUATIS, RJ, BRASIL",-22.29111,-44.25641,"Rua Major Carvalho, 27440-010, Quatis","22 17m 27.996s S, 44 15m 23.076s W"
RJ,QUATIS,PSF III UNIDADE BASICA DE SAUDE DO JARDIM INDEPENDENCIA,RUA CAPITAO APRIGIO BARBOSA LIMA,168,JD INDEPENDENCIA,"RUA CAPITAO APRIGIO BARBOSA LIMA, JD INDEPENDENCIA, QUATIS, RJ, BRASIL",-22.40674,-44.25568,"Rua Capitão Aprígio Barbosa Lima, 27430-240, Quatis","22 24m 24.264s S, 44 15m 20.448s W"
RJ,QUATIS,UNIDADE BASICA DE SAO JOAQUIM,RUA PRUDENTE ALVES DE CARVALHO,320,DISTRITO DE RIBEIRAO,"RUA PRUDENTE ALVES DE CARVALHO, DISTRITO DE RIBEIRAO, QUATIS, RJ, BRASIL",-22.30452,-44.19068,"Rua Prudente Alves de Carvalho, 27450-090, Quatis","22 18m 16.272s S, 44 11m 26.448s W"
RJ,QUATIS,ESF CONSELHEIRA NEUZA PACHECO,PRACA LEONTINA MARCONDES SAMPAIO,70,POLASTRE,"PRACA LEONTINA MARCONDES SAMPAIO, POLASTRE, QUATIS, RJ, BRASIL",-22.40293,-44.25028,"Rua Vereador Victor Marcondes Sampaio, 27430-110, Quatis","22 24m 10.548s S, 44 15m 1.008s W"
RJ,QUATIS,CLINICA DA FAMILIA,RUA AFFONSO LUSTOSA,200,N SRA DO ROSARIO,"RUA AFFONSO LUSTOSA, N SRA DO ROSARIO, QUATIS, RJ, BRASIL",-22.40379,-44.25607,"Rua Afonso de Freitas Lustosa, 27430-040, Quatis","22 24m 13.644s S, 44 15m 21.852s W"
RJ,QUATIS,UNIDADE BASICA DE SAUDE MIRANDOPOLIS,RUA GAL DEMERVAL PEIXOTO,36,MIRANDOPOLIS,"RUA GAL DEMERVAL PEIXOTO, MIRANDOPOLIS, QUATIS, RJ, BRASIL",-22.41022,-44.26852,"Rua General Demerval Peixoto, 27420, Quatis","22 24m 36.792s S, 44 16m 6.672s W"
RJ,QUEIMADOS,CLINICA DA FAMILIA MAURO FEREIRA DE CASTRO,TRAVESSA CAMPO ALEGRE,S/N,BELMONTE,"TRAVESSA CAMPO ALEGRE, BELMONTE, QUEIMADOS, RJ, BRASIL",-22.71245,-43.58431,"Travessa Campo Alegre, Queimados","22 42m 44.82s S, 43 35m 3.516s W"
RJ,QUEIMADOS,CLINICA DA FAMILIA PASTOR ROSALVO DANTAS,RUA JUNO,S/N,VALDARIOSA,"RUA JUNO, VALDARIOSA, QUEIMADOS, RJ, BRASIL",-22.72346,-43.58185,"Rua Juno, 26315-607, Queimados","22 43m 24.456s S, 43 34m 54.66s W"
RJ,QUEIMADOS,CLINICA DA FAMILIA REGINA DE BRITO,RUA FABRICIO,S/N,NOSSA SENHORA DA CON,"RUA FABRICIO, NOSSA SENHORA DA CON, QUEIMADOS, RJ, BRASIL",-22.68419,-43.54064,"Rua Nossa Senhora da Vitória, Queimados","22 41m 3.084s S, 43 32m 26.304s W"
RJ,QUEIMADOS,ESF VILA AMERICANA,AVENIDA ANTONIO LUZIARIO,1689,VILA AMERICANA,"AVENIDA ANTONIO LUZIARIO, VILA AMERICANA, QUEIMADOS, RJ, BRASIL",-22.74804,-43.5729,"Avenida Antônio Luziário, 26376-010, Queimados","22 44m 52.944s S, 43 34m 22.44s W"
RJ,QUEIMADOS,DEPARTAMENTO DE VIGILANCIA EM SAUDE DE QUEIMADOS,VEREADOR MARINHO HEMETERIO DE OLIVEIRA,1170,CENTRO,"VEREADOR MARINHO HEMETERIO DE OLIVEIRA, CENTRO, QUEIMADOS, RJ, BRASIL",-22.72024,-43.557,"Avenida Vereador Marinho Hemetério de Oliveira, Queimados","22 43m 12.864s S, 43 33m 25.2s W"
RJ,QUEIMADOS,UNIDADE BASICA DE SAUDE BELMIRA VARGAS RONCADOR,RUA DA BATALHA,S/N,RONCADOR,"RUA DA BATALHA, RONCADOR, QUEIMADOS, RJ, BRASIL",-22.72372,-43.63262,"Rua Dona Guilhermina, Queimados","22 43m 25.392s S, 43 37m 57.432s W"
RJ,QUEIMADOS,CLINICA DA FAMILIA MARIA LURDES CAMPELO,ESTRADA DAS PIABAS,111,SANTA ROSA,"ESTRADA DAS PIABAS, SANTA ROSA, QUEIMADOS, RJ, BRASIL",-22.72872,-43.59511,"Rua Santa Rosa, 26315-380, Queimados","22 43m 43.392s S, 43 35m 42.396s W"
RJ,QUEIMADOS,CLINICA DA FAMILIA DR ROBSON ROMERO DE OLIVEIRA,ESTRADA PADRE JOSE DE ANCHIETA,315,SAO FRANCISCO,"ESTRADA PADRE JOSE DE ANCHIETA, SAO FRANCISCO, QUEIMADOS, RJ, BRASIL",-15.9273,-49.26821,"Rua Padre José de Anchieta, 75490-000, São Francisco de Goiás","15 55m 38.28s S, 49 16m 5.556s W"
RJ,QUEIMADOS,ESF SANTO EXPEDITO,RUA OLEGARIO DIAS,S/N,COQUEIROS,"RUA OLEGARIO DIAS, COQUEIROS, QUEIMADOS, RJ, BRASIL",-22.73374,-43.57326,"Rua Olegário Dias, Queimados","22 44m 1.464s S, 43 34m 23.736s W"
RJ,QUEIMADOS,CLINICA DA FAMILIA JOSE ELIAS PEIXOTO,RUA ANA NOBREGA,S/N,INCONFIDENCIA,"RUA ANA NOBREGA, INCONFIDENCIA, QUEIMADOS, RJ, BRASIL",-22.72031,-43.54182,"Rua Ana Nóbrega, Queimados","22 43m 13.116s S, 43 32m 30.552s W"
RJ,QUEIMADOS,UNIDADE BASICA DE SAUDE FAZENDINHA,RUA DA CONQUISTA,S/N,DISTRITO INDUSTRIAL,"RUA DA CONQUISTA, DISTRITO INDUSTRIAL, QUEIMADOS, RJ, BRASIL",-22.75021,-43.62028,"Rua Conquista & Rua E Distrito Industrial Codique, 26373, Queimados","22 45m 0.756s S, 43 37m 13.008s W"
RJ,QUEIMADOS,CLINICA DA FAMILIA IRLAN SOUZA MACEDO,RUA DEODORO DE ALMEIDA,S/N,SANTIAGO,"RUA DEODORO DE ALMEIDA, SANTIAGO, QUEIMADOS, RJ, BRASIL",-22.73954,-43.55863,"Rua Almeida, 26377, Queimados","22 44m 22.344s S, 43 33m 31.068s W"
RJ,QUEIMADOS,CLINICA DA FAMILIA PASTOR JULIO ALVES DE SENA,RUA MARIO PATI JUNIOR,S/N,FANCHEM,"RUA MARIO PATI JUNIOR, FANCHEM, QUEIMADOS, RJ, BRASIL",-22.70707,-43.56535,"Rua Mário Pati Júnior, 26383-510, Queimados","22 42m 25.452s S, 43 33m 55.26s W"
RJ,QUEIMADOS,CLINICA DA FAMILIA ESMELINDA PINTO DE SOUZA,AVENIDA BERNA,3,VILA CENTRAL,"AVENIDA BERNA, VILA CENTRAL, QUEIMADOS, RJ, BRASIL",-22.69648,-43.58305,"Avenida Berna, 26316-101, Queimados","22 41m 47.328s S, 43 34m 58.98s W"
RJ,QUEIMADOS,CLINICA DA FAMILIA MIGUEL LUIZ DE CARVALHO,ESTRADA DAS PIABAS,S/N,ELDORADO,"ESTRADA DAS PIABAS, ELDORADO, QUEIMADOS, RJ, BRASIL",-22.71862,-43.58443,"Estrada Piabas, 26315-080, Queimados","22 43m 7.032s S, 43 35m 3.948s W"
RJ,QUEIMADOS,CLINICA DA FAMILIA MARIA AGRAEL DE OLIVEIRA,RUA DONA NARCISA PEREIRA,S/N,LUIZ DE CAMOES,"RUA DONA NARCISA PEREIRA, LUIZ DE CAMOES, QUEIMADOS, RJ, BRASIL",-22.69191,-43.54442,"Rua Dona Maria Pereira, 26382-172, Queimados","22 41m 30.876s S, 43 32m 39.912s W"
RJ,QUEIMADOS,UNIDADE BASICA DE SAUDE JULIO BARROS PARAISO,RUA ALESIA DOS SANTOS NASCIMENTO,S/N,PARAISO,"RUA ALESIA DOS SANTOS NASCIMENTO, PARAISO, QUEIMADOS, RJ, BRASIL",-22.70021,-43.54962,"Rua Alésia Santos Nascimento, Queimados","22 42m 0.756s S, 43 32m 58.632s W"
RJ,QUISSAMA,UNIDADE DE SAUDE DA FAMILIA DE MATIAS,RUA ANTONIO DE ALMEIDA PEREIRA,S/N,MATIAS,"RUA ANTONIO DE ALMEIDA PEREIRA, MATIAS, QUISSAMA, RJ, BRASIL",-22.10326,-41.4605,"Rua Antônio de Almeida Pereira & Estrada do Matias, 28735, Quissamã","22 6m 11.736s S, 41 27m 37.8s W"
RJ,QUISSAMA,UNIDADE DE SAUDE DE FAMILIA MARIO B WAGNER,AVENIDA ATLANTICA,462,BARRA DO FURADO,"AVENIDA ATLANTICA, BARRA DO FURADO, QUISSAMA, RJ, BRASIL",-22.52965,-44.14405,"Rua Amélia Furtado do Vale, 27325-660, Barra Mansa","22 31m 46.74s S, 44 8m 38.58s W"
RJ,QUISSAMA,UNIDADE DE SAUDE DA FAMILIA DE CAXIAS ANTONIO MANOEL SOUZA,RUA DOZE DE SETEMBRO,837,CAXIAS,"RUA DOZE DE SETEMBRO, CAXIAS, QUISSAMA, RJ, BRASIL",-22.11455,-41.46706,"Rua Doze de Setembro, 28735-000, Quissamã","22 6m 52.38s S, 41 28m 1.416s W"
RJ,QUISSAMA,UNIDADE DE SAUDE DA FAMILIA LUIS GERALDO PASSOS MORRO ALTO,EST DE MORRO ALTO,S/N,MORRO ALTO,"EST DE MORRO ALTO, MORRO ALTO, QUISSAMA, RJ, BRASIL",-22.93177,-43.6626,"Travessa Morro Alto, 23590-260, Rio de Janeiro","22 55m 54.372s S, 43 39m 45.36s W"
RJ,QUISSAMA,UNIDADE DE SAUDE DA FAMILIA DE MACHADINHA,FAZENDA MACHADINHA,S/N,MACHADINHA,"FAZENDA MACHADINHA, MACHADINHA, QUISSAMA, RJ, BRASIL",-22.92466,-43.56475,"Rua Machadinho, 23047-330, Rio de Janeiro","22 55m 28.776s S, 43 33m 53.1s W"
RJ,QUISSAMA,UNIDADE DE SAUDE DA FAMILIA DO CENTRO,RUA BARAO DE MONTE CEDRO,S/N,CENTRO,"RUA BARAO DE MONTE CEDRO, CENTRO, QUISSAMA, RJ, BRASIL",-22.10524,-41.47028,"Rua Barão de Monte Cedro, 28735-000, Quissamã","22 6m 18.864s S, 41 28m 13.008s W"
RJ,QUISSAMA,UNIDADE DE SAUDE DA FAMILIA DE ALTO GRANDE,RUA PRINCIPAL,S/N,ALTO GRANDE,"RUA PRINCIPAL, ALTO GRANDE, QUISSAMA, RJ, BRASIL",-22.20524,-41.48112,"Rua Principal, 28735-000, Quissamã","22 12m 18.864s S, 41 28m 52.032s W"
RJ,QUISSAMA,UNIDADE DE SAUDE DA FAMILIA DE SANTA CATARINA,RUA ZEZINHO PEREIRA,S/N,STA CATARINA,"RUA ZEZINHO PEREIRA, STA CATARINA, QUISSAMA, RJ, BRASIL",-22.0741044,-41.4955817,"Rua Zezinho Pereira, Santa Catarina, Quissamã, Região Geográfica Imediata de Macaé-Rio das Ostras, Região Geográfica Intermediária de Macaé-Rio das Ostras-Cabo Frio, Rio de Janeiro, Região Sudeste, Brasil","22 4m 26.7758s S, 41 29m 44.0941s W"
RJ,QUISSAMA,UNIDADE DE SAUDE DA FAMILIA DO CARMO ANTONIO FRANCISCO LISTA,AV AMILCAR PEREIRA DA SILVA,1515,CARMO,"AV AMILCAR PEREIRA DA SILVA, CARMO, QUISSAMA, RJ, BRASIL",-22.1143365,-41.4848152,"Avenida Amílcar Pereira da Silva, Sítio Goiabal, Quissamã, Região Geográfica Imediata de Macaé-Rio das Ostras, Região Geográfica Intermediária de Macaé-Rio das Ostras-Cabo Frio, Rio de Janeiro, Região Sudeste, Brasil","22 6m 51.6114s S, 41 29m 5.33472s W"
RJ,RESENDE,POSTO DE SAUDE DO MANEJO,AVENIDA TENENTE CORONEL ADALBERTO MENDES,975,MANEJO,"AVENIDA TENENTE CORONEL ADALBERTO MENDES, MANEJO, RESENDE, RJ, BRASIL",-22.47096,-44.4652,"Rua Tenente-Coronel Adalberto Mendes, Resende","22 28m 15.456s S, 44 27m 54.72s W"
RJ,RESENDE,USF FAZENDA DA BARRA III,RUA 7,S/N,FAZENDA DA BARRA III,"RUA 7, FAZENDA DA BARRA III, RESENDE, RJ, BRASIL",-22.45905,-44.37958,"Rua Sete, 7, 27540, Resende","22 27m 32.58s S, 44 22m 46.488s W"
RJ,RESENDE,USF SAO CAETANO,RUA VINICIUS DE MORAES,S/N,SAO CAETANO,"RUA VINICIUS DE MORAES, SAO CAETANO, RESENDE, RJ, BRASIL",-22.4604693,-44.4810911,"Rua Vinicius de Moraes, São Caetano, Agulhas Negras, Resende, Região Geográfica Imediata de Resende, Região Geográfica Intermediária de Volta Redonda-Barra Mansa, Rio de Janeiro, Região Sudeste, 27524-040, Brasil","22 27m 37.6895s S, 44 28m 51.928s W"
RJ,RESENDE,USF BAIRRO CABRAL,RUA 18,S/N,CABRAL,"RUA 18, CABRAL, RESENDE, RJ, BRASIL",-22.45867,-44.4394,"Rua João Cabral Flexa, 18, 27535-010, Resende","22 27m 31.212s S, 44 26m 21.84s W"
RJ,RESENDE,USF FAZENDA DA BARRA I,RUA ISAAC POLITI,141,FAZENDA DA BARRA I,"RUA ISAAC POLITI, FAZENDA DA BARRA I, RESENDE, RJ, BRASIL",-20.59884,-47.86436,"Rua Isaac Martins de Andrade, 14600-000, São Joaquim da Barra","20 35m 55.824s S, 47 51m 51.696s W"
RJ,RESENDE,USF ENGENHEIRO PASSOS I,AVENIDA DAS CAMELIAS,S/N,ENGENHEIRO PASSOS,"AVENIDA DAS CAMELIAS, ENGENHEIRO PASSOS, RESENDE, RJ, BRASIL",-22.499219,-44.6747211,"Avenida das Camélias, Engenheiro Passos, Resende, Região Geográfica Imediata de Resende, Região Geográfica Intermediária de Volta Redonda-Barra Mansa, Rio de Janeiro, Região Sudeste, Brasil","22 29m 57.1884s S, 44 40m 28.996s W"
RJ,RESENDE,USF PARAISO,PRACA ZEFERINO DE OLIVEIRA,S/N,PARAISO,"PRACA ZEFERINO DE OLIVEIRA, PARAISO, RESENDE, RJ, BRASIL",-22.4545739,-44.43319625,"Praça Zeferino de Oliveira, Paraíso, Agulhas Negras, Resende, Região Geográfica Imediata de Resende, Região Geográfica Intermediária de Volta Redonda-Barra Mansa, Rio de Janeiro, Região Sudeste, Brasil","22 27m 16.466s S, 44 25m 59.5065s W"
RJ,RESENDE,USF VICENTINA,RUA PREFEITO CLODOMIRO MAIA,S/N,VICENTINA,"RUA PREFEITO CLODOMIRO MAIA, VICENTINA, RESENDE, RJ, BRASIL",-22.47914,-44.4486,"Rua Prefeito Clodomiro Maia, Resende","22 28m 44.904s S, 44 26m 54.96s W"
RJ,RESENDE,USF MORRO DO CRUZEIRO CASTELO BRANCO,RUA SANTA INES,88,MORRO DO CRUZEIRO,"RUA SANTA INES, MORRO DO CRUZEIRO, RESENDE, RJ, BRASIL",-22.47306,-44.44546,"Rua Santa Isabel, 27511-016, Resende","22 28m 23.016s S, 44 26m 43.656s W"
RJ,RESENDE,USF PARQUE MINAS GERAIS,RUA SAO JOAO DEL REY,S/N,GRANJA MINAS GERAIS,"RUA SAO JOAO DEL REY, GRANJA MINAS GERAIS, RESENDE, RJ, BRASIL",-20.00384,-41.75244,"Rua São João Delegado Rey, São José do Mantimento","20 0m 13.824s S, 41 45m 8.784s W"
RJ,RESENDE,USF NOVO SURUBI,RUA ARY GUIMARAES,175,NOVO SURUBI,"RUA ARY GUIMARAES, NOVO SURUBI, RESENDE, RJ, BRASIL",-22.47215,-44.4385,"Rua Ary Guimarães, 27512-140, Resende","22 28m 19.74s S, 44 26m 18.6s W"
RJ,RESENDE,USF ITAPUCA,RUA EUZEBIO MANUEL DA GLORIA,S/N,ITAPUCA,"RUA EUZEBIO MANUEL DA GLORIA, ITAPUCA, RESENDE, RJ, BRASIL",-22.47021,-44.48002,"Rua Euzébio Manoel da Glória, 27524-250, Resende","22 28m 12.756s S, 44 28m 48.072s W"
RJ,RESENDE,USF BAIXADA DA OLARIA,RUA DO CANAL,S/N,BAIXADA DA OLARIA,"RUA DO CANAL, BAIXADA DA OLARIA, RESENDE, RJ, BRASIL",-22.4728914,-44.483774,"Rua do Canal, Baixada da Olaria, Resende, Região Geográfica Imediata de Resende, Região Geográfica Intermediária de Volta Redonda-Barra Mansa, Rio de Janeiro, Região Sudeste, 27524-040, Brasil","22 28m 22.409s S, 44 29m 1.5864s W"
RJ,RESENDE,USF NOVA ALEGRIA,RUA 2,S/N,NOVA ALEGRIA,"RUA 2, NOVA ALEGRIA, RESENDE, RJ, BRASIL",-22.4772202,-44.4966765,"Rua José Antônio Florenzano, Cidade Alegria, Nova Alegria, Resende, Região Geográfica Imediata de Resende, Região Geográfica Intermediária de Volta Redonda-Barra Mansa, Rio de Janeiro, Região Sudeste, 27525-508, Brasil","22 28m 37.9927s S, 44 29m 48.0354s W"
RJ,RESENDE,CENTRO DE ASSISTENCIA AO ADOLESCENTE,RUA ROMEU MARQUES,33,VILA JULIETA,"RUA ROMEU MARQUES, VILA JULIETA, RESENDE, RJ, BRASIL",-22.47316,-44.46153,"Avenida Romeu Marques, 27520-270, Resende","22 28m 23.376s S, 44 27m 41.508s W"
RJ,RESENDE,USF BAIRRO CABRAL ALAMBARI,ESTRADA DA VARGEM GRANDE,515,CABRAL,"ESTRADA DA VARGEM GRANDE, CABRAL, RESENDE, RJ, BRASIL",-22.4526404,-44.4436777,"Rodovia Joaquim Mariano de Souza, Jardim Tropical, Cabral, Agulhas Negras, Resende, Região Geográfica Imediata de Resende, Região Geográfica Intermediária de Volta Redonda-Barra Mansa, Rio de Janeiro, Região Sudeste, 27535-320, Brasil","22 27m 9.50544s S, 44 26m 37.2397s W"
RJ,RESENDE,USF SERRINHA CAPELINHA,ESTRADA JOAQUIM CRIMINAL DA SILVEIRA,S/N,SERRINHA,"ESTRADA JOAQUIM CRIMINAL DA SILVEIRA, SERRINHA, RESENDE, RJ, BRASIL",-23.01995,-43.46892,"Rua Joaquim da Silveira, 22795-491, Rio de Janeiro","23 1m 11.82s S, 43 28m 8.112s W"
RJ,RESENDE,USF MORADA DA BARRA,RUA 15,249,MORADA DA BARRA,"RUA 15, MORADA DA BARRA, RESENDE, RJ, BRASIL",-22.4621715,-44.3805297,"Rua Quinze, Morada da Barra, Agulhas Negras, Resende, Região Geográfica Imediata de Resende, Região Geográfica Intermediária de Volta Redonda-Barra Mansa, Rio de Janeiro, Região Sudeste, 27356-000, Brasil","22 27m 43.8174s S, 44 22m 49.9069s W"
RJ,RESENDE,CLINICA DA FAMILIA PROFESSORA ENY MATTOS,RUA CARLOS MONTEIRO,91,MORADA DA MONTANHA,"RUA CARLOS MONTEIRO, MORADA DA MONTANHA, RESENDE, RJ, BRASIL",-22.7844,-43.37312,"Rua Antônio Carlos Monteiro da Silva, São João de Meriti","22 47m 3.84s S, 43 22m 23.232s W"
RJ,RESENDE,USF LIBERDADE,RUA BARAO DO RIO BRANCO,S/N,LIBERDADE,"RUA BARAO DO RIO BRANCO, LIBERDADE, RESENDE, RJ, BRASIL",-22.4652691,-44.465844700000005,"Rua Barão do Rio Branco, Vila Santa Cecília, Nova Liberdade, Resende, Região Geográfica Imediata de Resende, Região Geográfica Intermediária de Volta Redonda-Barra Mansa, Rio de Janeiro, Região Sudeste, 27510-030, Brasil","22 27m 54.9688s S, 44 27m 57.0409s W"
RJ,RESENDE,USF CIDADE ALEGRIA,RUA DAS SAMAMBAIAS,S/N,CIDADE ALEGRIA,"RUA DAS SAMAMBAIAS, CIDADE ALEGRIA, RESENDE, RJ, BRASIL",-22.4786275,-44.498362,"Rua das Samambaias, Cidade Alegria, Nova Alegria, Resende, Região Geográfica Imediata de Resende, Região Geográfica Intermediária de Volta Redonda-Barra Mansa, Rio de Janeiro, Região Sudeste, 27525-508, Brasil","22 28m 43.059s S, 44 29m 54.1032s W"
RJ,RESENDE,USF VISCONDE DE MAUA,RUA PRESIDENTE WENCESLAU BRAZ,S/N,VISCONDE DE MAUA,"RUA PRESIDENTE WENCESLAU BRAZ, VISCONDE DE MAUA, RESENDE, RJ, BRASIL",-21.8798,-51.84547,"Rua Visconde de Mauá, 19400-000, Presidente Venceslau","21 52m 47.28s S, 51 50m 43.692s W"
RJ,RESENDE,USF FAZENDA DA BARRA II,RUA ANNA ALMEIDA DE SOUZA,S/N,FAZENDA DA BARRA II,"RUA ANNA ALMEIDA DE SOUZA, FAZENDA DA BARRA II, RESENDE, RJ, BRASIL",-21.63353,-41.01949,"Rua Júlio de Souza Vale, São João da Barra","21 38m 0.708s S, 41 1m 10.164s W"
RJ,RESENDE,POSTO DE SAUDE DE RESENDE,RUA DOUTOR JOAO MAIA,42,CENTRO,"RUA DOUTOR JOAO MAIA, CENTRO, RESENDE, RJ, BRASIL",-22.46912,-44.44602,"Rua Doutor João Maia, 27511, Resende","22 28m 8.832s S, 44 26m 45.672s W"
RJ,RESENDE,POSTO DE SAUDE DO JARDIM PRIMAVERA,RUA DOS PINTASSILGOS,S/N,JARDIM PRIMAVERA,"RUA DOS PINTASSILGOS, JARDIM PRIMAVERA, RESENDE, RJ, BRASIL",-22.47582,-44.5052,"Rua dos Pintassilgos, 27525-430, Resende","22 28m 32.952s S, 44 30m 18.72s W"
RJ,RESENDE,CENTRO DE SAUDE GRANDE ALEGRIA,AVENIDA DAS MANGUEIRAS,S/N,CIDADE ALEGRIA,"AVENIDA DAS MANGUEIRAS, CIDADE ALEGRIA, RESENDE, RJ, BRASIL",-22.4843336,-44.4907048,"Avenida das Mangueiras Sul, Cidade Alegria, Mirante das Agulhas, Resende, Região Geográfica Imediata de Resende, Região Geográfica Intermediária de Volta Redonda-Barra Mansa, Rio de Janeiro, Região Sudeste, 27521-700, Brasil","22 29m 3.60096s S, 44 29m 26.5373s W"
RJ,RESENDE,USF SURUBI,RUA RODOLPHO ANNECHINO,S/N,SURUBI,"RUA RODOLPHO ANNECHINO, SURUBI, RESENDE, RJ, BRASIL",-22.47147,-44.43286,"Rua Rodolpho Annechino, 27512-124, Resende","22 28m 17.292s S, 44 25m 58.296s W"
RJ,RESENDE,USF JARDIM ALEGRIA,RUA F,S/N,JARDIM ALEGRIA,"RUA F, JARDIM ALEGRIA, RESENDE, RJ, BRASIL",-22.4747528,-44.4963891,"Rua F, Jardim Beira Rio, Nova Alegria, Resende, Região Geográfica Imediata de Resende, Região Geográfica Intermediária de Volta Redonda-Barra Mansa, Rio de Janeiro, Região Sudeste, 27525-508, Brasil","22 28m 29.1101s S, 44 29m 47.0008s W"
